x,y
0.3065326633165829,23.533835173890726
0.31155778894472363,19.815356411946425
0.3165829145728643,28.101153840371396
0.32160804020100503,20.391292412716577
0.32663316582914576,28.685838069150307
0.3316582914572864,22.984857751444572
0.33668341708542715,27.28841941818904
0.3417085427135678,26.59659206023606
0.34673366834170855,28.909445716380265
0.35175879396984927,28.227051489276427
0.35678391959798994,25.549481561599052
0.36180904522613067,22.87680921244738
0.36683417085427134,26.209108833999668
0.37185929648241206,29.54645594842038
0.3768844221105528,31.888927225024233
0.38190954773869346,31.23660049770084
0.3869346733668342,31.58955478260425
0.3919597989949749,23.947870296110963
0.3969849246231156,32.31162847305083
0.4020100502512563,30.68091198521484
0.40703517587939697,33.0558047601441
0.4120603015075377,32.43639200020408
0.4170854271356784,25.8227602019487
0.4221105527638191,33.214997175778535
0.4271356783919598,33.61319206589758
0.4321608040201005,29.017435370573125
0.4371859296482412,27.427818962703487
0.44221105527638194,34.84443611069806
0.4472361809045226,30.267381499674507
0.45226130653266333,30.69675125297799
0.457286432160804,29.1326429540273
0.4623115577889447,33.575155668492684
0.46733668341708545,39.02438996681066
0.4723618090452261,36.48044794704083
0.47738693467336685,39.943433258069795
0.4824120603015075,39.41345112316753
0.48743718592964824,37.89060836390173
0.49246231155778897,40.37501342441519
0.49748743718592964,39.86677639607206
0.5025125628140703,34.366009042478474
0.507537688442211,33.87282482488323
0.5125628140703518,40.3873389279642
0.5175879396984925,40.90966828600656
0.5226130653266332,42.4399316094786
0.5276381909547738,39.97824941201115
0.5326633165829145,38.52474403778697
0.5376884422110553,44.07953968934592
0.542713567839196,42.642762455812814
0.5477386934673367,40.214540341553686
0.5527638190954774,38.795003295267605
0.5577889447236181,41.38428323952027
0.5628140703517588,43.982514100726235
0.5678391959798995,42.589831839586466
0.5728643216080402,41.206374481988426
0.577889447236181,45.83228215037528
0.5829145728643216,51.46769709559173
0.5879396984924623,49.11276372921365
0.592964824120603,49.76762865636855
0.5979899497487438,52.43244070905481
0.6030150753768845,54.10735097996684
0.6080402010050251,54.79251285683417
0.6130653266331658,48.488082057282135
0.6180904522613065,53.19421666422184
0.6231155778894473,47.91107716177808
0.628140703517588,51.638826471762606
0.6331658291457286,52.377629990701635
0.6381909547738693,54.1276556274258
0.6432160804020101,56.88907384123093
0.6482412060301508,57.662057680618545
0.6532663316582915,55.44678282262484
0.6582914572864321,59.24342761274702
0.6633165829145728,56.05217310547619
0.6683417085427136,59.87320310544569
0.6733668341708543,56.70670420920475
0.678391959798995,65.55286584762652
0.6834170854271356,65.41188032896007
0.6884422110552764,62.283942882536834
0.6934673366834171,64.1692517031405
0.6984924623115578,63.06800799605082
0.7035175879396985,69.9804160227721
0.7085427135678392,67.90668314745582
0.7135678391959799,70.84701988402861
0.7185929648241206,69.80163994403577
0.7236180904522613,64.77076028521223
0.7286432160804021,65.75460116079036
0.7336683417085427,74.75338616955753
0.7386934673366834,75.76734230667357
0.7437185929648241,71.7967000152602
0.7487437185929648,77.8416932387743
0.7537688442211056,72.9025594741763
0.7587939698492463,77.97953982590656
0.7638190954773869,78.07287906068159
0.7688442211055276,81.18282566312233
0.7738693467336684,83.30963189222766
0.7788944723618091,80.45355383870566
0.7839195979899498,77.61485148317541
0.7889447236180904,80.79378875525352
0.7939698492462312,88.9906335935376
0.7989949748743719,88.20565800650071
0.8040201005025126,87.43913813431162
0.8090452261306533,90.69135431159323
0.8140703517587939,92.9625911311344
0.8190954773869347,89.25313750857018
0.8241206030150754,87.56328674804377
0.8291457286432161,88.89333660886595
0.8341708542713568,99.24358937318767
0.8391959798994975,94.6143519146998
0.8442211055276382,99.00593576837673
0.8492462311557789,95.41865720127952
0.8542713567839196,97.85283728443397
0.8592964824120604,97.3088019658011
0.864321608040201,102.78688214435583
0.8693467336683417,100.28741374529066
0.8743718592964824,108.81073779636188
0.8793969849246231,103.35720050539545
0.8844221105527639,104.92715333896977
0.8894472361809045,107.52095310229448
0.8944723618090452,109.13896202030175
0.8994974874371859,114.78154781996933
0.9045226130653267,117.44908381389497
0.9095477386934674,117.14194898513925
0.914572864321608,114.86052807335739
0.9195979899497487,116.60521166223997
0.9246231155778895,120.37639626828124
0.9296482412060302,121.17448443089555
0.9346733668341709,125.99988480390361
0.9396984924623115,132.8530122484074
0.9447236180904522,130.73428792707625
0.949748743718593,133.64413939986525
0.9547738693467337,132.58300072118678
0.9597989949748744,137.5513125385591
0.964824120603015,140.54952219275296
0.9698492462311558,135.578083819459
0.9748743718592965,142.63745845249994
0.9798994974874372,146.72811412861031
0.9849246231155779,145.85052599380742
0.9899497487437187,147.0051764113792
0.9949748743718593,147.1925550715105
1.0,153.4131591025766
